key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
PSYCHOTRUCK_DESC,This truck won't stop until it has finished its job.,Ce camion ne s'arrêtera pas avant d'avoir terminé sa besogne.,Questo camion non si fermerà finché non avrà finito il lavoro.,じごくのはてまで　おいかけてくる！,트럭에 최면술 따윈 통하지 않는다!,Este camión no parará hasta haber terminado su trabajo.,Este camión no parará hasta haber terminado su trabajo.,Esse caminhão não vai parar até terminar o serviço.,"Ta ciężarówa nie zatrzyma się, dopóki nie wykona swojego zadania.","Der Truck wird erst anhalten, wenn er seine Arbeit erledigt hat.","Эта фура не остановится, пока не закончит свою работу.","Ця фура не зупиниться, доки не досягне свого.",这辆卡车在完成工作之前不会停止。
PSYCHOTRUCK_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"은,이,을,과,으로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Psycho Ciężarówy,Psycho Ciężarówie,Psycho Ciężarówę,,y,Psycho Ciężarówie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Psycho-Truck,Psycho-Trucks,Psycho-Truck,Psycho-Truck","чокнутая фура,чокнутой фуры,чокнутой фуре,чокнутую фуру,чокнутой фуре,,а,ена,ась,ет,её","скажена фура,скаженої фури,скаженій фурі,скажену фуру,скаженій фурі,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
PUTRIDMOLDYMAN_NAME,Putrid Moldyman,Être putride,Uomuffa putrido,カビクサイマン,곰팡내맨,Hombre putrido,Mohosus Putridus,Pútrido Mofoso,Zgniły Pleśnioman,Fauliger Schimmelmann,Гниющий плесневень,Гніючий пліснявик,霉人
PUTRIDMOLDYMAN_DESC,He's just a pile of mold.,Il n'est rien d'autre qu'un amas de moisissure.,È solo un mucchio di muffa.,カビだらけだ！,"우웩, 곰팡이가 잔뜩 피었다.",Es sólo un montón de moho.,Solo es un mónton de moho.,É só uma pilha de mofo.,Jest po prostu kupą pleśni.,Er ist nur ein Haufen Schimmel.,Он просто куча плесени.,Просто купа плісняви.,他看着像一堆霉菌。
PUTRIDMOLDYMAN_ART,"The ,the ,A ,a ,his,he,him","L',l',Un ,un ,de l',à l',,le ,x","L',l',Un ,un ,dell',all',o,il ",,"은,이,을,과,으로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Zgniłego Pleśniomana,Zgniłemu Pleśniomanowi,Zgniłego Pleśniomana,,y,Zgniłym Pleśniomanie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Faulige Schimmelmann,Fauligen Schimmelmannes,Fauligen Schimmelmann,Fauligen Schimmelmann","гниющий плесневень,гниющего плесневеня,гниющему плесневеню,гниющего плесневеня,гниющем плесневене,,,ён,ся,ет,его","гніючий пліснявик,гніючого пліснявика,гніючому пліснявику,гніючого пліснявика,гніючому пліснявику,ов,в,ий,є,ить,його",",,一个,一个,他的,他,他"
R7037_NAME,R7307,R-7037,R*7037,Ｒ｀７０３７,R7037,R7037,R7037,,R7037,R-7037,R-7307,,R7307号
R7037_DESC,He is absolutely huge!,Il est absolument gigantesque ¦,È assolutamente enorme!,なんて　おおきいんだ！,무지막지하게 크다!,¡Es absolutamente enorme!,¡Es absolutamente enorme!,Ele é enorme!,Jest niesamowicie wielki!,Er ist gigantisch!,Он гигантский!,Він гігантський!,他非常巨大！
R7037_ART,",,,,his,he,him",",,,,de ,à ,,le ,x",",,,,di ,a ,o,il ",,"은,이,을,과,로",",,,,de ,a ,o,el ",",,,,de ,a ,o,el ",",,,,o,seu ,ao ","jego,R7037,R7037,R7037,,y,R7037",",,,,sein,,ihn,von,,,R-7037,R-7037s,R-7037,R-7037","R-7307,R-7307,R-7307,R-7307,R-7307,,,ён,ся,ет,его","R7307,R7307,R7307,R7307,R7307,ов,в,ий,є,ить,його",",,,,他的,他,他"
R7038_NAME,R7308,R-7038,R*7038,Ｒ｀７０３８,R7038,R7038,R7038,,,R-7308,R-7308,,R7308号
R7038_DESC,Is there any way to defeat him?,Existe-t-il réellement un moyen de le vaincre ?,C'è modo di sconfiggerlo?,こいつを　たおす　ほうほうは　はたして　あるのだろうか？,이기는 게 가능하긴 할까?,¿Hay alguna forma de derrotarlo?,¿Hay alguna forma de derrotarlo?,"E agora, quem poderá nos defender?","Czy jest jakikolwiek sposób, by go pokonać?",Kann man ihn überhaupt besiegen?,Его вообще возможно победить?,Чи його взагалі можливо перемогти?,有什么办法打败他吗？
R7038_ART,",,,,his,he,him",",,,,de ,à ,,le ,x",",,,,di ,a ,o,il ",,"은,이,을,과,로",",,,,de ,a ,o,el ",",,,,de ,a ,o,el ",",,,,o,seu ,ao ","jego,R7308,R7308,R7308,,y,R7308",",,,,sein,,ihn,von,,,R-7308,R-7308s,R-7308,R-7308","R-7308,R-7308,R-7308,R-7308,R-7308,,,ён,ся,ет,его","R7308,R7308,R7308,R7308,R7308,ов,в,ий,є,ить,його",",,,,他的,他,他"
R7038XX_NAME,R7308XX,R-7038XX,R*7038XX,Ｒ｀７０３８ＸＸ,R7038XX,R7038XX,R7038XX,,,R-7308XX,R-7308XX,,R7308XX号
R7038XX_DESC,"New and, unfortunately, improved.","Il a été rénové, et malheureusement, amélioré.","Nuovo e, purtroppo, migliorato.",あらたに　かいりょうされ　さらに　つよく　なっている。,더욱 새롭게 강화되었다.,"Nuevo y por desgracia, mejorado.","Nuevo, y por desgracia, mejorado.","Novo e, infelizmente, melhorado.","Nowy i, o zgrozo, ulepszony.",Neu und – leider – verbessert.,"Новый и, к сожалению, усовершенствованный.","Новий та, на жаль, покращений.",新的，更不幸的是，还改进升级了。
R7038XX_ART,",,,,his,he,him",",,,,de ,à ,,le ,x",",,,,di ,a ,o,il ",,"은,이,을,과,으로",",,,,de ,a ,o,el ",",,,,de ,a ,o,el ",",,,,o,seu ,ao ","jego,R7308XX,R7308XX,R7308XX,,y,R7308XX",",,,,sein,,ihn,von,,,R-7308XX,R-7308XX',R-7308XX,R-7308XX","R-7308XX,R-7308XX,R-7308XX,R-7308XX,R-7308XX,,,ён,ся,ет,его","R7308XX,R7308XX,R7308XX,R7308XX,R7308XX,ов,в,ий,є,ить,його",",,,,他的,他,他"
RAEBYDDET_NAME,Raeb Yddet,Nounours,Ottesro,ベアル,베알,Olam yum,Olam yum,Aicúlep ed Osru,Śim Ywozsulp,Räbyddet,Акшим йывешюлп,Кидемдев,熊迪泰
RAEBYDDET_DESC,It has strong friends.,Il a des amis fidèles.,Ha amici potenti.,かれには　つよい　なかまが　いる。,주변에 강한 친구들이 많나 보다.,Tiene amigos fuertes.,Tiene amigos fuertes.,Ele tem amigos fortes.,Ma silnych przyjaciół.,Er hat starke Freunde.,У него есть сильные друзья.,Він має сильних друзів.,它拥有强大的同伴。
RAEBYDDET_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","L',l',Un ,un ,dell',all',o,il ",,"은,이,을,과,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Śima Ywozsulpego,Śimowi Ywozsulpemu,Śima Ywozsulpego,,y,Śimie Ywozsulpowym","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Räbyddet,Räbyddets,Räbyddet,Räbyddet","акшим йывешюлп,акшима йывешюлпа,акшиму йывешюлпу,акшима йывешюлпа,акшиме йывешюлпе,,,ён,ся,ет,его","кидемдев,кидемдева,кидемдеву,кидемдева,кидемдеві,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
RAMBLINEVILMUSHROOM_NAME,Ramblin' Evil Mushroom,Champinocif ambulant,Fungo malvagio ambulante,あるくキノコ,걷는 버섯,Trotahongos,Trotaseta,Cogumelo Ambulante,Wędrujący Zły Grzyb,Gemeiner Laufpilz,Злой проходиновик,Поганий крокумор,流浪的邪恶蘑菇
RAMBLINEVILMUSHROOM_DESC,Watch out for its spores.,Faites attention à ses spores.,Attenzione alle sue spore.,ほうしには　きをつけよう。,포자 조심.,Cuidado con sus esporas.,Cuidado con sus esporas.,Cuidado com seus esporos.,Uważaj na jego zarodniki.,Pass auf seine Sporen auf.,Остерегайся его спор!,Стережися його спор.,当心它的孢子。
RAMBLINEVILMUSHROOM_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"은,이,을,과,으로","El ,el ,Un ,un ,del ,al ,o,el ","La ,la ,Una ,una ,de la ,a la ,a,la ","O ,o ,Um ,um ,o,seu ,ao ","jego,Wędrującego Złego Grzyba,Wędrującemu Złemu Grzybowi,Wędrującego Złego Grzyba,,y,Wędrującym Złym Grzybie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Gemeine Laufpilz,Gemeinen Laufpilzes,Gemeinen Laufpilz,Gemeinen Laufpilz","злой проходиновик,злого проходиновика,злому проходиновику,злого проходиновика,злом проходиновике,,,ён,ся,ет,его","поганий крокумор,поганого крокумора,поганому крокумору,поганого крокумора,поганому крокуморі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
RAT_NAME,Rat,Rat,Ratto,ねずみ,쥐,Rata,Rata,Rato,Szczur,Ratte,Крыса,Щур,老鼠
RAT_DESC,"A big rat, with a big tail.",Un gros rat avec une longue queue.,"Un ratto enorme, con una coda enorme.",しっぽの　ながい　おおきな　ねずみ。,꼬리가 긴 거대한 쥐.,"Una rata grande, con una gran cola.","Una rata grande, con una cola grande.",Igual àqueles que roíam roupas de reis.,Duży szczur z dużym ogonem.,Eine große Ratte mit großem Rattenschwanz.,Большая крыса с большим хвостом.,Великий щур з великим хвостом.,一只大老鼠，还有一条长尾巴。
RAT_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","O ,o ,Um ,um ,o,seu ,ao ","jego,Szczura,Szczurowi,Szczura,,y,Szczurze","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Ratte,Ratte,Ratte,Ratte","крыса,крысы,крысе,крысу,крысе,,а,ена,ась,ет,её","щур,щура,щуру,щура,щурі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
RATKING_NAME,Rat King,Roi des rats,Re ratto,ねずみのおう,쥐들의 왕,Rey Rata,Rey Rata,Rei Ratão,Król Szczurów,Rattenkönig,Крысиный король,Король щурів,鼠王
RATKING_DESC,RATKING_DESC,,,,,,,Seu manto está todo rasgado.,,,,,
RATKING_ART,"The ,the ,The ,the ,its,it,it","Le ,le ,Le ,le ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"은,이,을,과,으로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,El ,el ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Króla Szczurów,Królowi Szczurów,Króla Szczurów,,y,Królu Szczurów","Der ,der ,Der ,der ,sein,den ,ihn,vom,,,Rattenkönig,Rattenkönigs,Rattenkönig,Rattenkönig","Крысиный король,Крысиного короля,Крысиному королю,Крысиного короля,Крысином короле,,,ён,ся,ет,его","король щурів,короля щурів,королю щурів,короля щурів,королю щурів,ов,в,ий,є,ить,його",",,,,它的,它,它"
RATTLESNAKE_NAME,Rattlesnake,Serpent à sonnette,Serpente a sonagli,がらがらへび,방울뱀,Serpiente cascabel,Serpiente de cascabel,Cascavel,Grzechotnik,Klapperschlange,Гремучая змея,Гримуча змія,响尾蛇
RATTLESNAKE_DESC,Don't let it hypnotize you!,Ne le laissez pas vous hypnotiser ¦,Non farti ipnotizzare!,さいみんじゅつには　きをつけろ！,최면술에 걸리면 안 돼!,¡No dejes que te hipnotice!,¡No dejes que te hipnotice!,Não deixe-a te hipnotizar!,Nie daj się zahipnotyzować!,Lass dich nicht von ihr hypnotisieren!,Не позволь ей тебя загипнотизировать!,"Дивись, щоб не загіпнотизувала!",不要被它催眠了！
RATTLESNAKE_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"은,이,을,과,으로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","A ,a ,Uma ,uma ,a,sua ,à ","jego,Grzechotnika,Grzechotnikowi,Grzechotnika,,y,Grzechotniku","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Klapperschlange,Klapperschlange,Klapperschlange,Klapperschlange","гремучая змея,гремучей змеи,гремучей змее,гремучую змею,гремучей змее,,а,ена,ась,ет,её","гримуча змія,гримучої змії,гримучій змії,гримучу змію,гримучій змії,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
REDSNAKE_NAME,Red Snake,Serpent rouge,Serpente rosso,レッドスネーク,붉은 뱀,Serpiente roja,Serpiente roja,Serpente Vermelha,Czerwony Wąż,Rotschlange,Красная змея,Червона змія,红蛇
REDSNAKE_DESC,Defeat it before it runs away to get a lot of experience.,Ne le laissez pas fuir ¦ Il rapporte beaucoup de points d'expérience ¦,Sconfiggilo prima che scappi per ottenere un sacco di esperienza.,にがすな。けいけんちを　かせげるぞ。,풀숲으로 사라지기 전에 처치한다면 어마어마한 EXP를 얻을\n수 있을 것이다.,Derrótala antes de que escape para obtener mucha experiencia.,Derrótala antes de que huya para ganar un montón de experiencia.,Derrote-a antes que fuja pra conseguir um montão de experiência!,"Pokonaj go, zanim ucieknie, aby zdobyć dużo doświadczenia.","Besiege sie bevor sie abhaut, um eine Menge Erfahrungspunkte zu bekommen.","Победив её до того, как она уползёт, можно получить много очков опыта.","Переможи її до того, як вона втече, і отримаєш багато очок досвіду.",在它逃跑之前击败它可以获得海量经验值。
REDSNAKE_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"은,이,을,과,으로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","A ,a ,Uma ,uma ,a,sua ,à ","jego,Czerwonego Węża,Czerwonemu Wężowi,Czerwonego Węża,,y,Czerwonym Wężu","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Rotschlange,Rotschlange,Rotschlange,Rotschlange","красная змея,красной змеи,красной змее,красную змею,красной змее,,а,ена,ась,ет,её","червона змія,червоної змії,червоній змії,червону змію,червоній змії,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
ROBOSQUITO_NAME,Robosquito,Moustibot,Robomosca,メカ・カ,로보기,,,,Robokomar,Mecha-Mücke,Робокомар,Комаробот,机械蚊虫
ROBOSQUITO_DESC,Its favorite blood type is O-.,Son groupe sanguin préféré est O-.,Il suo gruppo sanguigno preferito è 0-.,すきな　けつえきがたは　Oマイナスだ。,가장 좋아하는 피는 O-형의 피다.,Su tipo de sangre favorito es O-.,Su grupo sanguíneo favorito es el O-.,Seu tipo sanguíneo favorito é O-.,Jego ulubioną grupą krwi jest 0-.,Seine Lieblingsblutgruppe ist 0-.,Его любимая группа крови — первая отрицательная.,Його улюблена група крові — перша негативна.,它最喜欢的血型是O型。
ROBOSQUITO_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","La ,la ,Una ,una ,della ,alla ,a,la ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Robokomara,Robokomarowi,Robokomara,,y,Robokomarze","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Mecha-Mücke,Mecha-Mücke,Mecha-Mücke,Mecha-Mücke","робокомар,робокомара,робокомару,робокомара,робокомаре,,,ён,ся,ет,его","комаробот,комаробота,комароботу,комаробота,комароботі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
ROCKETLAUNCHER_NAME,Rocket Launcher,Lance-roquettes,Lanciamissili,ロケットランチャー,로켓 런처,Lanzacohetes,Lanzacohetes,Lança Foguetes,Wyrzutnia Rakiet,Raketenwerfer,Пусковая установка,Ракетна установка,火箭发射器
